scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,1.490000000000000000e+03,1.490000000000000036e+01,1.199358844757080078e+01,-4.099884510040283203e+00,5.841435909271240234e+00,1.300503373146057129e+00,5.034208297729492188e-04,1.329657286405563354e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.491000000000000000e+03,1.491000000000000014e+01,1.200000000000000000e+01,-4.094180107116699219e+00,5.845338821411132812e+00,1.299043893814086914e+00,-9.560585021972656250e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.492000000000000000e+03,1.491999999999999993e+01,1.199871826171875000e+01,-4.099190235137939453e+00,5.841910839080810547e+00,1.300195693969726562e+00,1.957416534423828125e-04,1.329657286405563354e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.493000000000000000e+03,1.492999999999999972e+01,1.200000000000000000e+01,-4.097995281219482422e+00,5.842728614807128906e+00,1.299586892127990723e+00,-4.130601882934570312e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.494000000000000000e+03,1.493999999999999950e+01,1.200000000000000000e+01,-4.091501712799072266e+00,5.847171783447265625e+00,1.299840092658996582e+00,-1.598596572875976562e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.495000000000000000e+03,1.495000000000000107e+01,1.200000000000000000e+01,-4.091307163238525391e+00,5.847304821014404297e+00,1.300476074218750000e+00,4.761219024658203125e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.496000000000000000e+03,1.496000000000000085e+01,1.199380016326904297e+01,-4.099843502044677734e+00,5.841464042663574219e+00,1.300488352775573730e+00,4.884004592895507812e-04,1.329657286405563354e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.497000000000000000e+03,1.497000000000000064e+01,1.200000000000000000e+01,-4.094236850738525391e+00,5.845300197601318359e+00,1.299058794975280762e+00,-9.411573410034179688e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.498000000000000000e+03,1.498000000000000043e+01,1.199857521057128906e+01,-4.099346637725830078e+00,5.841804027557373047e+00,1.300202608108520508e+00,2.026557922363281250e-04,1.329657286405563354e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.499000000000000000e+03,1.499000000000000021e+01,1.200000000000000000e+01,-4.097852230072021484e+00,5.842826366424560547e+00,1.299558639526367188e+00,-4.413127899169921875e-04,1.329657286405563354e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+03,1.500000000000000000e+01,1.200000000000000000e+01,-4.091768264770507812e+00,5.846989154815673828e+00,1.299863457679748535e+00,-1.364946365356445312e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.501000000000000000e+03,1.500999999999999979e+01,1.200000000000000000e+01,-4.091241836547851562e+00,5.847349643707275391e+00,1.300443768501281738e+00,4.438161849975585938e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.502000000000000000e+03,1.501999999999999957e+01,1.199370956420898438e+01,-4.099843025207519531e+00,5.841464042663574219e+00,1.300495505332946777e+00,4.955530166625976562e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.503000000000000000e+03,1.503000000000000114e+01,1.200000000000000000e+01,-4.094215393066406250e+00,5.845314979553222656e+00,1.299056410789489746e+00,-9.435415267944335938e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.504000000000000000e+03,1.504000000000000092e+01,1.199860382080078125e+01,-4.099306106567382812e+00,5.841831684112548828e+00,1.300201654434204102e+00,2.017021179199218750e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.505000000000000000e+03,1.505000000000000071e+01,1.200000000000000000e+01,-4.097965717315673828e+00,5.842748641967773438e+00,1.299574017524719238e+00,-4.259347915649414062e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.506000000000000000e+03,1.506000000000000050e+01,1.200000000000000000e+01,-4.091490745544433594e+00,5.847178936004638672e+00,1.299841761589050293e+00,-1.581907272338867188e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.507000000000000000e+03,1.507000000000000028e+01,1.200000000000000000e+01,-4.091215610504150391e+00,5.847367286682128906e+00,1.300468921661376953e+00,4.689693450927734375e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.508000000000000000e+03,1.508000000000000007e+01,1.199380779266357422e+01,-4.099748611450195312e+00,5.841528415679931641e+00,1.300488948822021484e+00,4.889965057373046875e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.509000000000000000e+03,1.508999999999999986e+01,1.200000000000000000e+01,-4.094192028045654297e+00,5.845330238342285156e+00,1.299067258834838867e+00,-9.326934814453125000e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.510000000000000000e+03,1.509999999999999964e+01,1.199869823455810547e+01,-4.099216461181640625e+00,5.841892242431640625e+00,1.300197601318359375e+00,1.976490020751953125e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.511000000000000000e+03,1.510999999999999943e+01,1.200000000000000000e+01,-4.098049640655517578e+00,5.842690944671630859e+00,1.299590945243835449e+00,-4.090070724487304688e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.512000000000000000e+03,1.512000000000000099e+01,1.200000000000000000e+01,-4.091311931610107422e+00,5.847301006317138672e+00,1.299826383590698242e+00,-1.735687255859375000e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.513000000000000000e+03,1.513000000000000078e+01,1.200000000000000000e+01,-4.091276168823242188e+00,5.847325801849365234e+00,1.300493597984313965e+00,4.936456680297851562e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.514000000000000000e+03,1.514000000000000057e+01,1.199376296997070312e+01,-4.099839687347412109e+00,5.841465950012207031e+00,1.300492644309997559e+00,4.926919937133789062e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.515000000000000000e+03,1.515000000000000036e+01,1.200000000000000000e+01,-4.094266414642333984e+00,5.845279693603515625e+00,1.299065589904785156e+00,-9.343624114990234375e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.516000000000000000e+03,1.516000000000000014e+01,1.199863719940185547e+01,-4.099332332611083984e+00,5.841813564300537109e+00,1.300200700759887695e+00,2.007484436035156250e-04,1.329575330018997192e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.517000000000000000e+03,1.516999999999999993e+01,1.200000000000000000e+01,-4.097828865051269531e+00,5.842842102050781250e+00,1.299559235572814941e+00,-4.407167434692382812e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.518000000000000000e+03,1.517999999999999972e+01,1.200000000000000000e+01,-4.091350078582763672e+00,5.847275257110595703e+00,1.299842000007629395e+00,-1.579523086547851562e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.519000000000000000e+03,1.518999999999999950e+01,1.200000000000000000e+01,-4.091261863708496094e+00,5.847335815429687500e+00,1.300488710403442383e+00,4.887580871582031250e-04,1.329575330018997192e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.520000000000000000e+03,1.520000000000000107e+01,1.199407672882080078e+01,-4.099604606628417969e+00,5.841627597808837891e+00,1.300470590591430664e+00,4.706382751464843750e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.521000000000000000e+03,1.521000000000000085e+01,1.200000000000000000e+01,-4.094347953796386719e+00,5.845224380493164062e+00,1.299110770225524902e+00,-8.891820907592773438e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.522000000000000000e+03,1.522000000000000064e+01,1.199882411956787109e+01,-4.099280357360839844e+00,5.841849327087402344e+00,1.300192356109619141e+00,1.924037933349609375e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.523000000000000000e+03,1.523000000000000043e+01,1.200000000000000000e+01,-4.098121166229248047e+00,5.842642307281494141e+00,1.299592733383178711e+00,-4.072189331054687500e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.524000000000000000e+03,1.524000000000000021e+01,1.200000000000000000e+01,-4.091371536254882812e+00,5.847260475158691406e+00,1.299826264381408691e+00,-1.736879348754882812e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.525000000000000000e+03,1.525000000000000000e+01,1.200000000000000000e+01,-4.091207504272460938e+00,5.847373008728027344e+00,1.300481438636779785e+00,4.814863204956054688e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.526000000000000000e+03,1.525999999999999979e+01,1.199380588531494141e+01,-4.099741458892822266e+00,5.841533660888671875e+00,1.300490498542785645e+00,4.905462265014648438e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.527000000000000000e+03,1.526999999999999957e+01,1.200000000000000000e+01,-4.094192028045654297e+00,5.845330715179443359e+00,1.299070239067077637e+00,-9.297132492065429688e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.528000000000000000e+03,1.528000000000000114e+01,1.199859714508056641e+01,-4.099287509918212891e+00,5.841844081878662109e+00,1.300203204154968262e+00,2.032518386840820312e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.529000000000000000e+03,1.529000000000000092e+01,1.200000000000000000e+01,-4.097868919372558594e+00,5.842814922332763672e+00,1.299568295478820801e+00,-4.316568374633789062e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.530000000000000000e+03,1.530000000000000071e+01,1.200000000000000000e+01,-4.091355800628662109e+00,5.847271442413330078e+00,1.299840569496154785e+00,-1.593828201293945312e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.531000000000000000e+03,1.531000000000000050e+01,1.200000000000000000e+01,-4.091156482696533203e+00,5.847407817840576172e+00,1.300478339195251465e+00,4.783868789672851562e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.532000000000000000e+03,1.532000000000000028e+01,1.199378585815429688e+01,-4.099706172943115234e+00,5.841557502746582031e+00,1.300492525100708008e+00,4.925727844238281250e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.533000000000000000e+03,1.533000000000000007e+01,1.200000000000000000e+01,-4.094232082366943359e+00,5.845303058624267578e+00,1.299081444740295410e+00,-9.185075759887695312e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.534000000000000000e+03,1.533999999999999986e+01,1.199864101409912109e+01,-4.099295139312744141e+00,5.841838836669921875e+00,1.300201416015625000e+00,2.014636993408203125e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.535000000000000000e+03,1.534999999999999964e+01,1.200000000000000000e+01,-4.097999572753906250e+00,5.842725276947021484e+00,1.299580574035644531e+00,-4.193782806396484375e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.536000000000000000e+03,1.535999999999999943e+01,1.200000000000000000e+01,-4.091435909271240234e+00,5.847216606140136719e+00,1.299837946891784668e+00,-1.620054244995117188e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.537000000000000000e+03,1.537000000000000099e+01,1.200000000000000000e+01,-4.091149806976318359e+00,5.847412586212158203e+00,1.300470113754272461e+00,4.701614379882812500e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.538000000000000000e+03,1.538000000000000078e+01,1.199358558654785156e+01,-4.099840641021728516e+00,5.841465950012207031e+00,1.300507664680480957e+00,5.077123641967773438e-04,1.329827755689620972e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.539000000000000000e+03,1.539000000000000057e+01,1.200000000000000000e+01,-4.094062805175781250e+00,5.845419406890869141e+00,1.299038767814636230e+00,-9.611845016479492188e-04,1.329827755689620972e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.540000000000000000e+03,1.540000000000000036e+01,1.199860477447509766e+01,-4.099155902862548828e+00,5.841934680938720703e+00,1.300203561782836914e+00,2.036094665527343750e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.541000000000000000e+03,1.541000000000000014e+01,1.200000000000000000e+01,-4.097995281219482422e+00,5.842729091644287109e+00,1.299593567848205566e+00,-4.063844680786132812e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.542000000000000000e+03,1.541999999999999993e+01,1.200000000000000000e+01,-4.091439247131347656e+00,5.847214698791503906e+00,1.299838662147521973e+00,-1.612901687622070312e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.543000000000000000e+03,1.542999999999999972e+01,1.200000000000000000e+01,-4.091104984283447266e+00,5.847443580627441406e+00,1.300465703010559082e+00,4.657506942749023438e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.544000000000000000e+03,1.543999999999999950e+01,1.199365139007568359e+01,-4.099750995635986328e+00,5.841527462005615234e+00,1.300503373146057129e+00,5.034208297729492188e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.545000000000000000e+03,1.545000000000000107e+01,1.200000000000000000e+01,-4.094119548797607422e+00,5.845380306243896484e+00,1.299060344696044922e+00,-9.396076202392578125e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.546000000000000000e+03,1.546000000000000085e+01,1.199821472167968750e+01,-4.099486827850341797e+00,5.841707706451416016e+00,1.300222516059875488e+00,2.225637435913085938e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.547000000000000000e+03,1.547000000000000064e+01,1.200000000000000000e+01,-4.097359657287597656e+00,5.843163013458251953e+00,1.299498438835144043e+00,-5.015134811401367188e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.548000000000000000e+03,1.548000000000000043e+01,1.200000000000000000e+01,-4.091900348663330078e+00,5.846898555755615234e+00,1.299896836280822754e+00,-1.031160354614257812e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.549000000000000000e+03,1.549000000000000021e+01,1.200000000000000000e+01,-4.091009616851806641e+00,5.847508430480957031e+00,1.300412535667419434e+00,4.125833511352539062e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.550000000000000000e+03,1.550000000000000000e+01,1.199343585968017578e+01,-4.099809646606445312e+00,5.841486930847167969e+00,1.300520062446594238e+00,5.201101303100585938e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.551000000000000000e+03,1.550999999999999979e+01,1.200000000000000000e+01,-4.094012737274169922e+00,5.845453262329101562e+00,1.299037218093872070e+00,-9.627342224121093750e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.552000000000000000e+03,1.551999999999999957e+01,1.199835681915283203e+01,-4.099282264709472656e+00,5.841847896575927734e+00,1.300216078758239746e+00,2.161264419555664062e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.553000000000000000e+03,1.553000000000000114e+01,1.200000000000000000e+01,-4.097569465637207031e+00,5.843019962310791016e+00,1.299541115760803223e+00,-4.588365554809570312e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.554000000000000000e+03,1.554000000000000092e+01,1.200000000000000000e+01,-4.091558456420898438e+00,5.847133159637451172e+00,1.299869537353515625e+00,-1.304149627685546875e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.555000000000000000e+03,1.555000000000000071e+01,1.200000000000000000e+01,-4.091102123260498047e+00,5.847445487976074219e+00,1.300454735755920410e+00,4.547834396362304688e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.556000000000000000e+03,1.556000000000000050e+01,1.199351978302001953e+01,-4.099841117858886719e+00,5.841465950012207031e+00,1.300514221191406250e+00,5.142688751220703125e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.557000000000000000e+03,1.557000000000000028e+01,1.200000000000000000e+01,-4.094020843505859375e+00,5.845448493957519531e+00,1.299034714698791504e+00,-9.652376174926757812e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.558000000000000000e+03,1.558000000000000007e+01,1.199820899963378906e+01,-4.099393844604492188e+00,5.841772079467773438e+00,1.300223588943481445e+00,2.236366271972656250e-04,1.328942775726318359e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.559000000000000000e+03,1.558999999999999986e+01,1.200000000000000000e+01,-4.097602367401123047e+00,5.842998027801513672e+00,1.299533724784851074e+00,-4.662275314331054688e-04,1.328942775726318359e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.560000000000000000e+03,1.559999999999999964e+01,1.200000000000000000e+01,-4.091287136077880859e+00,5.847319126129150391e+00,1.299853205680847168e+00,-1.467466354370117188e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.561000000000000000e+03,1.561000000000000121e+01,1.200000000000000000e+01,-4.091140747070312500e+00,5.847419261932373047e+00,1.300486207008361816e+00,4.862546920776367188e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.562000000000000000e+03,1.562000000000000099e+01,1.199369907379150391e+01,-4.099751949310302734e+00,5.841526985168457031e+00,1.300501465797424316e+00,5.015134811401367188e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.563000000000000000e+03,1.563000000000000078e+01,1.200000000000000000e+01,-4.094208717346191406e+00,5.845319747924804688e+00,1.299075126647949219e+00,-9.248256683349609375e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.564000000000000000e+03,1.564000000000000057e+01,1.199885845184326172e+01,-4.099119663238525391e+00,5.841959476470947266e+00,1.300193071365356445e+00,1.931190490722656250e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.565000000000000000e+03,1.565000000000000036e+01,1.200000000000000000e+01,-4.098168849945068359e+00,5.842609882354736328e+00,1.299615025520324707e+00,-3.849267959594726562e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.566000000000000000e+03,1.566000000000000014e+01,1.200000000000000000e+01,-4.090997695922851562e+00,5.847516536712646484e+00,1.299801707267761230e+00,-1.982450485229492188e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.567000000000000000e+03,1.566999999999999993e+01,1.200000000000000000e+01,-4.091141700744628906e+00,5.847418308258056641e+00,1.300516486167907715e+00,5.165338516235351562e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.568000000000000000e+03,1.567999999999999972e+01,1.199366569519042969e+01,-4.099776268005371094e+00,5.841509819030761719e+00,1.300504326820373535e+00,5.043745040893554688e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.569000000000000000e+03,1.568999999999999950e+01,1.200000000000000000e+01,-4.094113826751708984e+00,5.845384120941162109e+00,1.299058794975280762e+00,-9.411573410034179688e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.570000000000000000e+03,1.570000000000000107e+01,1.199868679046630859e+01,-4.099147796630859375e+00,5.841939449310302734e+00,1.300201296806335449e+00,2.013444900512695312e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.571000000000000000e+03,1.571000000000000085e+01,1.200000000000000000e+01,-4.098034858703613281e+00,5.842700958251953125e+00,1.299600362777709961e+00,-3.995895385742187500e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.572000000000000000e+03,1.572000000000000064e+01,1.200000000000000000e+01,-4.091176509857177734e+00,5.847393512725830078e+00,1.299821853637695312e+00,-1.780986785888671875e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.573000000000000000e+03,1.573000000000000043e+01,1.200000000000000000e+01,-4.091089248657226562e+00,5.847453594207763672e+00,1.300493001937866211e+00,4.930496215820312500e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.574000000000000000e+03,1.574000000000000021e+01,1.199363040924072266e+01,-4.099750041961669922e+00,5.841527462005615234e+00,1.300507426261901855e+00,5.074739456176757812e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.575000000000000000e+03,1.575000000000000000e+01,1.200000000000000000e+01,-4.093948364257812500e+00,5.845497131347656250e+00,1.299039363861083984e+00,-9.605884552001953125e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.576000000000000000e+03,1.575999999999999979e+01,1.199800777435302734e+01,-4.099464893341064453e+00,5.841722488403320312e+00,1.300234556198120117e+00,2.346038818359375000e-04,1.329369097948074341e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.577000000000000000e+03,1.576999999999999957e+01,1.200000000000000000e+01,-4.097333908081054688e+00,5.843180656433105469e+00,1.299500346183776855e+00,-4.996061325073242188e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.578000000000000000e+03,1.578000000000000114e+01,1.200000000000000000e+01,-4.091706752777099609e+00,5.847030639648437500e+00,1.299889922142028809e+00,-1.100301742553710938e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.579000000000000000e+03,1.579000000000000092e+01,1.200000000000000000e+01,-4.091128349304199219e+00,5.847426414489746094e+00,1.300444722175598145e+00,4.447698593139648438e-04,1.329369097948074341e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.580000000000000000e+03,1.580000000000000071e+01,1.199377918243408203e+01,-4.099683761596679688e+00,5.841572284698486328e+00,1.300497055053710938e+00,4.971027374267578125e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.581000000000000000e+03,1.581000000000000050e+01,1.200000000000000000e+01,-4.094145774841308594e+00,5.845361709594726562e+00,1.299077749252319336e+00,-9.222030639648437500e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.582000000000000000e+03,1.582000000000000028e+01,1.199858283996582031e+01,-4.099252700805664062e+00,5.841867446899414062e+00,1.300206780433654785e+00,2.068281173706054688e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.583000000000000000e+03,1.583000000000000007e+01,1.200000000000000000e+01,-4.097804546356201172e+00,5.842858314514160156e+00,1.299569487571716309e+00,-4.304647445678710938e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.584000000000000000e+03,1.583999999999999986e+01,1.200000000000000000e+01,-4.091350078582763672e+00,5.847274780273437500e+00,1.299846410751342773e+00,-1.535415649414062500e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.585000000000000000e+03,1.584999999999999964e+01,1.200000000000000000e+01,-4.091163158416748047e+00,5.847403049468994141e+00,1.300483942031860352e+00,4.839897155761718750e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.586000000000000000e+03,1.586000000000000121e+01,1.199380302429199219e+01,-4.099701404571533203e+00,5.841560840606689453e+00,1.300495743751525879e+00,4.957914352416992188e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.587000000000000000e+03,1.587000000000000099e+01,1.200000000000000000e+01,-4.094203948974609375e+00,5.845322132110595703e+00,1.299084186553955078e+00,-9.157657623291015625e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.588000000000000000e+03,1.588000000000000078e+01,1.199877548217773438e+01,-4.099174022674560547e+00,5.841921329498291016e+00,1.300198078155517578e+00,1.981258392333984375e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.589000000000000000e+03,1.589000000000000057e+01,1.200000000000000000e+01,-4.098019599914550781e+00,5.842711448669433594e+00,1.299597859382629395e+00,-4.020929336547851562e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.590000000000000000e+03,1.590000000000000036e+01,1.200000000000000000e+01,-4.091219425201416016e+00,5.847364425659179688e+00,1.299826264381408691e+00,-1.736879348754882812e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.591000000000000000e+03,1.591000000000000014e+01,1.200000000000000000e+01,-4.091089248657226562e+00,5.847453594207763672e+00,1.300490021705627441e+00,4.900693893432617188e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.592000000000000000e+03,1.591999999999999993e+01,1.199365043640136719e+01,-4.099736213684082031e+00,5.841536998748779297e+00,1.300507426261901855e+00,5.074739456176757812e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.593000000000000000e+03,1.592999999999999972e+01,1.200000000000000000e+01,-4.094064235687255859e+00,5.845417976379394531e+00,1.299059867858886719e+00,-9.400844573974609375e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.594000000000000000e+03,1.593999999999999950e+01,1.199857616424560547e+01,-4.099177837371826172e+00,5.841919422149658203e+00,1.300207734107971191e+00,2.077817916870117188e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.595000000000000000e+03,1.595000000000000107e+01,1.200000000000000000e+01,-4.097891330718994141e+00,5.842799663543701172e+00,1.299585700035095215e+00,-4.142522811889648438e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.596000000000000000e+03,1.596000000000000085e+01,1.200000000000000000e+01,-4.091298580169677734e+00,5.847311019897460938e+00,1.299838900566101074e+00,-1.610517501831054688e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.597000000000000000e+03,1.597000000000000064e+01,1.200000000000000000e+01,-4.091174602508544922e+00,5.847395896911621094e+00,1.300491213798522949e+00,4.912614822387695312e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.598000000000000000e+03,1.598000000000000043e+01,1.199383068084716797e+01,-4.099692344665527344e+00,5.841567516326904297e+00,1.300494551658630371e+00,4.945993423461914062e-04,1.328904628753662109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.599000000000000000e+03,1.599000000000000021e+01,1.200000000000000000e+01,-4.094162940979003906e+00,5.845351219177246094e+00,1.299080848693847656e+00,-9.191036224365234375e-04,1.328904628753662109e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+03,1.600000000000000000e+01,1.199867439270019531e+01,-4.099204540252685547e+00,5.841901302337646484e+00,1.300203323364257812e+00,2.033710479736328125e-04,1.329261511564254761e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.601000000000000000e+03,1.601000000000000156e+01,1.200000000000000000e+01,-4.098063468933105469e+00,5.842681884765625000e+00,1.299599885940551758e+00,-4.000663757324218750e-04,1.329261511564254761e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.602000000000000000e+03,1.601999999999999957e+01,1.200000000000000000e+01,-4.091098785400390625e+00,5.847447395324707031e+00,1.299816608428955078e+00,-1.833438873291015625e-04,1.329261511564254761e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.603000000000000000e+03,1.603000000000000114e+01,1.200000000000000000e+01,-4.091164112091064453e+00,5.847403049468994141e+00,1.300511121749877930e+00,5.111694335937500000e-04,1.329261511564254761e-01,1.000000000000000000e+00
